s.area,s.perimeter,s.radius.mean,s.radius.sd,s.radius.min,s.radius.max,pixels.size,size..mm.,Species,Sample,Treatment,Event,Tank,Image,Extension,Date,Month
397.33734939759,8.37349397590361,1.29194990630783,0.374876282010746,0.651704180829538,1.97654560254453,328.106570022392,3.95309120508906,Hydrobia,SF114,three,1,D3,10,tif,2022-04-25,April
328.518072289157,7.34939759036145,1.14813307278521,0.285361239438469,0.734927672844744,1.66629265489837,276.60458071313,3.33258530979674,Hydrobia,SF114,three,1,D3,10,tif,2022-04-25,April
353.120481927711,8,1.22330910253267,0.370262654487696,0.641480884636562,1.89670159616337,314.852464963119,3.79340319232673,Hydrobia,SF114,three,1,D3,10,tif,2022-04-25,April
354.771084337349,7.86746987951807,1.22010087582892,0.352015160248945,0.602739579491717,1.87365299290052,311.026396821486,3.74730598580104,Hydrobia,SF114,three,1,D3,10,tif,2022-04-25,April
572.036144578313,13.6987951807229,1.63210352158324,0.832882165852988,0.0703995269499528,2.91159293232107,483.324426765297,5.82318586464214,Hydrobia,SF114,three,1,D3,10,tif,2022-04-25,April
283.602409638554,7.27710843373494,1.10312413900682,0.291683775496477,0.6216026519992,1.64888059449632,273.714178686389,3.29776118899263,Hydrobia,SF114,three,1,D3,10,tif,2022-04-25,April
383.289156626506,8.1566265060241,1.29697614003064,0.39502956622675,0.54040188382274,2.00639320831463,333.061272580229,4.01278641662926,Hydrobia,SF114,three,1,D3,10,tif,2022-04-25,April
258.734939759036,6.25301204819277,1.02922243694532,0.242866522247794,0.614536601138017,1.47749945349733,245.264909280556,2.95499890699466,Hydrobia,SF114,three,1,D3,10,tif,2022-04-25,April
378.939759036145,8.54216867469879,1.25041563028588,0.407037537301944,0.458283626932691,1.99836265035552,331.728199959016,3.99672530071104,Hydrobia,SF114,three,1,D3,10,tif,2022-04-25,April
240.879518072289,5.97590361445783,0.982297147443231,0.20683857433378,0.64564443055293,1.37399888537011,228.083814971438,2.74799777074022,Hydrobia,SF114,three,1,D3,10,tif,2022-04-25,April
187.566265060241,5.18072289156626,0.84374086517096,0.0823471439372568,0.687139556888505,1.00991711579368,167.646241221751,2.01983423158736,Hydrobia,SF114,three,1,D3,10,tif,2022-04-25,April
280.819277108434,6.67469879518072,1.06487473007482,0.266509321995794,0.695491281982182,1.53753771064136,255.231259966466,3.07507542128273,Hydrobia,SF114,three,1,D3,10,tif,2022-04-25,April
259.120481927711,6.51807228915663,1.02806239592422,0.269510569770124,0.592043027082829,1.51451233102661,251.409046950417,3.02902466205321,Hydrobia,SF114,three,1,D3,10,tif,2022-04-25,April
269.060240963855,6.63855421686747,1.04796487968195,0.282232661146687,0.602543150709436,1.55949530612721,258.876220817117,3.11899061225443,Hydrobia,SF114,three,1,D3,10,tif,2022-04-25,April
201.469879518072,5.45783132530121,0.891743456075516,0.168065374744152,0.606705926714589,1.23227047826781,204.556899392456,2.46454095653562,Hydrobia,SF114,three,1,D3,10,tif,2022-04-25,April
305.10843373494,7.06024096385542,1.140491650801,0.319466874923287,0.591673837194596,1.70436427962376,282.924470417545,3.40872855924753,Hydrobia,SF114,three,1,D3,10,tif,2022-04-25,April
268.759036144578,6.90361445783132,1.04450011610767,0.288132492117368,0.35847467270139,1.61162985096404,267.53055526003,3.22325970192808,Hydrobia,SF114,three,1,D3,10,tif,2022-04-25,April
228.78313253012,6.12048192771084,0.979031767138122,0.24558053694361,0.53751276296451,1.44593133542139,240.02460167995,2.89186267084277,Hydrobia,SF114,three,1,D3,10,tif,2022-04-25,April
249.674698795181,6.36144578313253,1.00122250673897,0.270840484335446,0.555739098738346,1.50420388110437,249.697844263326,3.00840776220874,Hydrobia,SF114,three,1,D3,10,tif,2022-04-25,April
224.626506024096,5.90361445783132,0.956229044822386,0.231056693271741,0.58088102935969,1.3941777347029,231.433503960681,2.7883554694058,Hydrobia,SF114,three,1,D3,10,tif,2022-04-25,April
212.192771084337,5.79518072289157,0.929232568396873,0.237016544221801,0.582876323542177,1.36311306832012,226.27676934114,2.72622613664024,Hydrobia,SF114,three,1,D3,10,tif,2022-04-25,April
272.096385542169,7.31325301204819,1.08698852860215,0.385908231078866,0.419450467303076,1.70348710462604,282.778859367923,3.40697420925208,Hydrobia,SF114,three,1,D3,10,tif,2022-04-25,April
185.698795180723,5.36144578313253,0.869082468377881,0.197288874798556,0.558139399721783,1.21680085534694,201.988941987593,2.43360171069389,Hydrobia,SF114,three,1,D3,10,tif,2022-04-25,April
248.144578313253,8.45783132530121,0.98797698866472194,0.400617851189034,0.0792844015045713,1.65216783373926,274.259860400717,3.30433566747852,Hydrobia,SF114,three,1,D3,10,tif,2022-04-25,April
200.566265060241,5.85542168674699,0.906630094461273,0.228835491861408,0.557986142252343,1.33715035597592,221.966959092003,2.67430071195184,Hydrobia,SF114,three,1,D3,10,tif,2022-04-25,April
134.795180722892,5.32530120481928,0.778522906187328,0.225590920799022,0.414607393775588,1.23415555754057,204.869822551735,2.46831111508114,Hydrobia,SF114,three,1,D3,11,tif,2022-04-25,April
574.409638554217,10.3012048192771,1.56333906039767,0.423599167999023,0.948498755447276,2.44399725000496,405.703543500823,4.88799450000991,Hydrobia,SF114,three,1,D3,11,tif,2022-04-25,April
557.481927710843,10.0120481927711,1.53430636768185,0.396878233412434,0.875241405724974,2.27395097366506,377.4758616284,4.54790194733012,Hydrobia,SF114,three,1,D3,11,tif,2022-04-25,April
589.192771084337,10,1.5409714153753,0.396344401075444,0.873836499787338,2.31263372262099,383.897197955084,4.62526744524197,Hydrobia,SF114,three,1,D3,11,tif,2022-04-25,April
513.144578313253,9.79518072289157,1.36839390688424,0.353899116683337,0.703996410931928,2.00507552806954,332.842537659544,4.01015105613908,Hydrobia,SF114,three,1,D3,11,tif,2022-04-25,April
497.867469879518,9.46987951807229,1.44964882138111,0.416599126580532,0.807574054092598,2.22939584040327,370.079709506943,4.45879168080654,Hydrobia,SF114,three,1,D3,11,tif,2022-04-25,April
511.313253012048,9.40963855421687,1.44057860372657,0.353239255595817,0.741360016796608,2.02847688257797,336.727162507943,4.05695376515594,Hydrobia,SF114,three,1,D3,11,tif,2022-04-25,April
385.493975903614,7.60240963855422,1.21977590912287,0.224183144619901,0.726081471391728,1.67056255789668,277.313384610849,3.34112511579336,Hydrobia,SF114,three,1,D3,11,tif,2022-04-25,April
421.530120481928,8.42168674698795,1.31328436891705,0.319358119321748,0.755158396615186,1.91281559353746,317.527388527219,3.82563118707492,Hydrobia,SF114,three,1,D3,11,tif,2022-04-25,April
418.373493975904,9.02409638554217,1.29828298633482,0.355041461221465,0.547668745013232,2.0427946352527,339.103909451948,4.08558927050539,Hydrobia,SF114,three,1,D3,11,tif,2022-04-25,April
435.373493975904,8.8433734939759,1.3879124074138,0.429433409721892,0.662857879139168,2.22127666104742,368.731925733871,4.44255332209484,Hydrobia,SF114,three,1,D3,11,tif,2022-04-25,April
524.734939759036,9.50602409638554,1.4480714180021,0.385115592659442,0.706716421482013,2.11226567893197,350.636102702707,4.22453135786394,Hydrobia,SF114,three,1,D3,11,tif,2022-04-25,April
372.674698795181,7.80722891566265,1.22859213911503,0.320178563074565,0.667706487711095,1.81378069793179,301.087595856677,3.62756139586357,Hydrobia,SF114,three,1,D3,11,tif,2022-04-25,April
369.048192771084,7.36144578313253,1.20054078371387,0.242545651433484,0.642889684145297,1.56365330749196,259.566449043666,3.12730661498392,Hydrobia,SF114,three,1,D3,11,tif,2022-04-25,April
513.409638554217,9.63855421686747,1.48780543006325,0.460148681706686,0.774718666158476,2.32952919827361,386.70184691342,4.65905839654723,Hydrobia,SF114,three,1,D3,11,tif,2022-04-25,April
450.855421686747,9.26506024096386,1.39903915854203,0.403768293381639,0.672090321838204,2.0385254140505,338.395218732383,4.077050828101,Hydrobia,SF114,three,1,D3,11,tif,2022-04-25,April
438.301204819277,10.3253012048193,1.27492361334066,0.324876177152114,0.564326281410971,1.71829934998713,285.237692097864,3.43659869997427,Hydrobia,SF114,three,1,D3,11,tif,2022-04-25,April
444.542168674699,8.72289156626506,1.35494079061454,0.39007235895347,0.697140861751064,2.07121271394352,343.821310514624,4.14242542788704,Hydrobia,SF114,three,1,D3,11,tif,2022-04-25,April
489.204819277108,11.1084337349398,1.37053598659695,0.427467727058446,0.595246499469691,2.086402467203,346.342809555699,4.17280493440601,Hydrobia,SF114,three,1,D3,11,tif,2022-04-25,April
398.602409638554,8.59036144578313,1.26752930334179,0.342857124078951,0.634810374720631,1.78583253910625,296.448201491637,3.5716650782125,Hydrobia,SF114,three,1,D3,11,tif,2022-04-25,April
413.963855421687,8.36144578313253,1.34029495546638,0.389958786306633,0.737128126953628,2.03289709018849,337.460916971289,4.06579418037698,Hydrobia,SF114,three,1,D3,11,tif,2022-04-25,April
273.44578313253,6.44578313253012,1.03807266823455,0.148360687848646,0.78851046354595,1.34445702306202,223.179865828296,2.68891404612405,Hydrobia,SF114,three,1,D3,11,tif,2022-04-25,April
371.722891566265,7.71084337349398,1.24257404876716,0.329846833895098,0.690950581825836,1.84359960067954,306.037533712804,3.68719920135909,Hydrobia,SF114,three,1,D3,11,tif,2022-04-25,April
386.024096385542,8.26506024096386,1.25890343347124,0.354581315857101,0.662529077950962,1.93718609775956,321.572892228088,3.87437219551913,Hydrobia,SF114,three,1,D3,11,tif,2022-04-25,April
327.060240963855,7.44578313253012,1.17045689669016,0.317431727153021,0.705252057393329,1.74390741288483,289.488630538883,3.48781482576967,Hydrobia,SF114,three,1,D3,11,tif,2022-04-25,April
339.277108433735,7.48192771084337,1.1749419857712,0.315608115679275,0.614721452280586,1.78041606862622,295.549067391953,3.56083213725245,Hydrobia,SF114,three,1,D3,11,tif,2022-04-25,April
418.060240963855,8.85542168674699,1.32535302073591,0.43004253069973,0.608370624624848,2.11813324654433,351.610118926359,4.23626649308866,Hydrobia,SF114,three,1,D3,11,tif,2022-04-25,April
384.421686746988,8.12048192771084,1.29354377855735,0.393214219010072,0.647359163975627,1.98669502244128,329.791373725252,3.97339004488256,Hydrobia,SF114,three,1,D3,11,tif,2022-04-25,April
384.879518072289,8.2289156626506,1.27494829052542,0.376922819050859,0.653693527809775,1.96413364257742,326.046184667852,3.92826728515484,Hydrobia,SF114,three,1,D3,11,tif,2022-04-25,April
306.192771084337,7.04819277108434,1.11232916399875,0.242882165029299,0.740540242480473,1.61473838155871,268.046571338746,3.22947676311742,Hydrobia,SF114,three,1,D3,11,tif,2022-04-25,April
201.048192771084,5.10843373493976,0.874864459526745,0.0669867069009366,0.710337800516191,0.995384192501822,165.233775955302,1.99076838500364,Hydrobia,SF114,three,1,D3,11,tif,2022-04-25,April
384.228915662651,9.03614457831325,1.22602543875781,0.323110834453894,0.492257356285983,1.65424912639867,274.60535498218,3.30849825279735,Hydrobia,SF114,three,1,D3,11,tif,2022-04-25,April
314.710843373494,7.34939759036145,1.13598923668477,0.299615232099109,0.559259396205394,1.67294619032752,277.709067594368,3.34589238065504,Hydrobia,SF114,three,1,D3,11,tif,2022-04-25,April
278.807228915663,6.44578313253012,1.06175884444635,0.209544851151654,0.74424820440565,1.4727336485369,244.473785657125,2.9454672970738,Hydrobia,SF114,three,1,D3,11,tif,2022-04-25,April
256.614457831325,6.01204819277108,1.00513662963564,0.194218086958781,0.730776638504532,1.33985590399997,222.416080063995,2.67971180799994,Hydrobia,SF114,three,1,D3,11,tif,2022-04-25,April
279.963855421687,6.87951807228916,1.07815536976552,0.279575925594253,0.6299830265472,1.63056206471299,270.673302742356,3.26112412942598,Hydrobia,SF114,three,1,D3,11,tif,2022-04-25,April
400.277108433735,9.2289156626506,1.2815872688238,0.420148585700907,0.510146398869213,2.08494454578448,346.100794600223,4.16988909156895,Hydrobia,SF114,three,1,D3,11,tif,2022-04-25,April
296.867469879518,7.06024096385542,1.10211786265703,0.27995920274562,0.650162734975767,1.67098834356037,277.384065031021,3.34197668712073,Hydrobia,SF114,three,1,D3,11,tif,2022-04-25,April
280.939759036145,6.6144578313253,1.06165921977496,0.262533652332986,0.68582615451273,1.51459468469153,251.422717658794,3.02918936938307,Hydrobia,SF114,three,1,D3,11,tif,2022-04-25,April
288.409638554217,6.95180722891566,1.08923127874761,0.294023245622607,0.579208017870874,1.63196883619286,270.906826808015,3.26393767238573,Hydrobia,SF114,three,1,D3,11,tif,2022-04-25,April
268.843373493976,6.75903614457831,1.05053235144069,0.281417306652159,0.539091635104021,1.51486627356953,251.467801412541,3.02973254713905,Hydrobia,SF114,three,1,D3,11,tif,2022-04-25,April
